"","Transect","Quad","Year","Round","Date","Temp","Wspd","Start","Time","Veg","Num","Type_pollinator","Bee_type","Size","Long_pol_sp","fine_pollinator","fine_pollinator_size","Tyear"
"1635","GYP02","20",2022,2,"27-Apr",19,4,"10:00","20:00","SALMEL",8,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP02_2022_2"
"1636","GYP02","20",2022,2,"27-Apr",19,4,"10:00","18:48","SALMEL",24,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP02_2022_2"
"1637","GYP02","20",2022,2,"27-Apr",19,4,"10:00","14:27","SALMEL",12,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP02_2022_2"
"1638","GYP02","20",2022,2,"27-Apr",19,4,"10:00",NA,"ROMCOU",NA,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP02_2022_2"
"1639","GYP02","20",2022,2,"27-Apr",19,4,"10:00",NA,"ROMCOU",NA,"BEE","Native",20,"Xylocopa","BEE_Native","BEE_Native_20","GYP02_2022_2"
"1640","GYP02","20",2022,2,"27-Apr",19,4,"10:00","13:05","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP02_2022_2"
"1641","GYP02","20",2022,2,"27-Apr",19,4,"10:00","11:01","SALMEL",4,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP02_2022_2"
"1642","GYP02","20",2022,2,"27-Apr",19,4,"10:00","8:08","SALMEL",18,"BEE","Native",10,"Native bee digger, same seen at IRC23","BEE_Native","BEE_Native_10","GYP02_2022_2"
"1643","GYP02","20",2022,2,"27-Apr",19,4,"10:00","7:40","SALMEL",16,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP02_2022_2"
"1644","GYP02","20",2022,2,"27-Apr",19,4,"10:00","6:55","SALMEL",9,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP02_2022_2"
"1645","GYP02","20",2022,2,"27-Apr",19,4,"10:00",NA,"ESCCAL",NA,"BEE","Native",5,"Native bee small bee (video)","BEE_Native","BEE_Native_5","GYP02_2022_2"
"1646","GYP02","5",2022,2,"27-Apr",20,5,"10:39","16:38","ROMCOU",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP02_2022_2"
"1647","GYP02","5",2022,2,"27-Apr",20,5,"10:39","12:03","SALMEL",12,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP02_2022_2"
"1648","GYP02","5",2022,2,"27-Apr",20,5,"10:39","11:19","ROMCOU",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP02_2022_2"
"1649","GYP02","5",2022,2,"27-Apr",20,5,"10:39","7:41","ROMCOU",1,"BEE","Bombus",NA,"Bombus californicus","BEE_Bombus","BEE_Bombus","GYP02_2022_2"
"1650","GYP02","5",2022,2,"27-Apr",20,5,"10:39","","SALMEL",10,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP02_2022_2"
"1651","GYP02","5",2022,2,"27-Apr",20,5,"10:39","","ROMCOU",1,"BEE","Native",20,"Xylocopa","BEE_Native","BEE_Native_20","GYP02_2022_2"
"1652","GYP02","5",2022,2,"27-Apr",20,5,"10:39","2:56","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP02_2022_2"
"1653","GYP02","5",2022,2,"27-Apr",20,5,"10:39","","SALMEL",4,"LID","",NA,"Bombyllid","LID","LID","GYP02_2022_2"
"1654","GYP02","5",2022,2,"27-Apr",20,5,"10:39","","ROMCOU",1,"BEE","Native",20,"Xylocopa","BEE_Native","BEE_Native_20","GYP02_2022_2"
"1655","GYP04","10",2022,2,"27-Apr",21,6,"12:24","20:00","CALSPL",NA,"BEE","Native",10,"native bee (video)","BEE_Native","BEE_Native_10","GYP04_2022_2"
"1656","GYP04","10",2022,2,"27-Apr",21,6,"12:24","20:00","SALMEL",9,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1657","GYP04","10",2022,2,"27-Apr",21,6,"12:24","20:00","SALMEL",25,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1658","GYP04","10",2022,2,"27-Apr",21,6,"12:24","20:00","SALMEL",15,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1659","GYP04","10",2022,2,"27-Apr",21,6,"12:24","18:31","SALMEL",36,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1660","GYP04","10",2022,2,"27-Apr",21,6,"12:24","17:49","SALMEL",3,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1661","GYP04","10",2022,2,"27-Apr",21,6,"12:24","15:45","SALMEL",10,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1662","GYP04","10",2022,2,"27-Apr",21,6,"12:24","14:57","SALMEL",59,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1663","GYP04","10",2022,2,"27-Apr",21,6,"12:24","12:34","SALMEL",25,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1664","GYP04","10",2022,2,"27-Apr",21,6,"12:24","12:34","SALMEL",13,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1665","GYP04","10",2022,2,"27-Apr",21,6,"12:24","10:50","SALMEL",20,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1666","GYP04","10",2022,2,"27-Apr",21,6,"12:24","10:02","SALMEL",42,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1667","GYP04","10",2022,2,"27-Apr",21,6,"12:24","9:18","SALMEL",37,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1668","GYP04","10",2022,2,"27-Apr",21,6,"12:24","8:56","SALMEL",51,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1669","GYP04","10",2022,2,"27-Apr",21,6,"12:24","7:46","SALMEL",2,"BEE","Native",5,"native bee tiny blac","BEE_Native","BEE_Native_5","GYP04_2022_2"
"1670","GYP04","10",2022,2,"27-Apr",21,6,"12:24","5:52","SALMEL",18,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1671","GYP04","10",2022,2,"27-Apr",21,6,"12:24","5:27","SALMEL",26,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1672","GYP04","10",2022,2,"27-Apr",21,6,"12:24","5:20","SALMEL",3,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1673","GYP04","10",2022,2,"27-Apr",21,6,"12:24","4:57","SALMEL",49,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1674","GYP04","10",2022,2,"27-Apr",21,6,"12:24","4:19","SALMEL",11,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1675","GYP04","10",2022,2,"27-Apr",21,6,"12:24","4:02","SALMEL",30,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1676","GYP04","10",2022,2,"27-Apr",21,6,"12:24","3:58","SALMEL",18,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1677","GYP04","10",2022,2,"27-Apr",21,6,"12:24","2:52","SALMEL",27,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1678","GYP04","10",2022,2,"27-Apr",21,6,"12:24","2:36","SALMEL",32,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1679","GYP04","10",2022,2,"27-Apr",21,6,"12:24","2:35","SALMEL",19,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1680","GYP04","10",2022,2,"27-Apr",21,6,"12:24","2:03","SALMEL",28,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1681","GYP04","10",2022,2,"27-Apr",21,6,"12:24","0:27","SALMEL",45,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1682","GYP04","10",2022,2,"27-Apr",21,6,"12:24","0:26","SALMEL",40,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1683","GYP04","10",2022,2,"27-Apr",21,6,"12:24","0:02","SALMEL",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP04_2022_2"
"1684","I50","35",2022,2,"28-Apr",17,2,"9:55","","ACMGLA",NA,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I50_2022_2"
"1685","I50","15",2022,2,"28-Apr",18,3,"10:52","","MALFAS",NA,"BEE","Native",5,"native bee","BEE_Native","BEE_Native_5","I50_2022_2"
"1686","I50","15",2022,2,"28-Apr",18,3,"10:52","12:08","ACMGLA",15,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I50_2022_2"
"1687","I50","15",2022,2,"28-Apr",18,3,"10:52","3:51","ACMGLA",3,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I50_2022_2"
"1688","I50","0",2022,2,"28-Apr",18,6,"11:41","","ACMGLA",16,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I50_2022_2"
"1689","I50","0",2022,2,"28-Apr",18,6,"11:41","","ACMGLA",4,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I50_2022_2"
"1690","I50","0",2022,2,"28-Apr",18,6,"11:41","","ACMGLA",17,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I50_2022_2"
"1691","I50","0",2022,2,"28-Apr",18,6,"11:41","","ACMGLA",12,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I50_2022_2"
"1692","I20","5",2022,2,"28-Apr",19,6,"12:40","","SALMEL",12,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_2"
"1693","I20","20",2022,2,"28-Apr",20,6,"13:38","","CALCAT",NA,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_2"
"1694","I20","20",2022,2,"28-Apr",20,6,"13:38","","ACMGLA",NA,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_2"
"1695","BKR07","20",2022,3,"29-Apr",17,2,"8:55","","ERIFAS",11,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BKR07_2022_3"
"1696","BKR07","40",2022,3,"29-Apr",18,1,"9:37","","ERIFAS",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BKR07_2022_3"
"1697","BKR07","walk",2022,3,"29-Apr",19,0,"10:00","","CALCAT",NA,"BEE","Native",10,"Native bee (caught)","BEE_Native","BEE_Native_10","BKR07_2022_3"
"1698","IRC01","40",2022,3,"29-Apr",20,4,"11:50","","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC01_2022_3"
"1699","IRC01","25",2022,3,"29-Apr",20,4,"12:30","","MUSTARD",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC01_2022_3"
"1700","IRC01","25",2022,3,"29-Apr",20,4,"12:30","","BLOCRO",2,"BEE","Native",10,"Native bee anthophorine? hover brownish round large stripe black","BEE_Native","BEE_Native_10","IRC01_2022_3"
"1701","IRC01","25",2022,3,"29-Apr",20,4,"12:30","","CALMAC",1,"BEE","Native",5,"native bee small black","BEE_Native","BEE_Native_5","IRC01_2022_3"
"1702","IRC01","20",2022,3,"29-Apr",20,4,"12:55","9:28","BLOCRO",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC01_2022_3"
"1703","IRC01","5",2022,3,"29-Apr",21,4,"13:30","13:22","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC01_2022_3"
"1704","IRC01","5",2022,3,"29-Apr",21,4,"13:30","7:08","SALMEL",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC01_2022_3"
"1705","IRC01","5",2022,3,"29-Apr",21,4,"13:30","4:16","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC01_2022_3"
"1706","IRC01","0",2022,3,"29-Apr",21,4,"13:55","","CALCAT",NA,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC01_2022_3"
"1707","IRC01","0",2022,3,"29-Apr",21,4,"13:55","","SALMEL",13,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC01_2022_3"
"1708","IRC01","0",2022,3,"29-Apr",21,4,"13:55","","CALCAT",1,"BEE","Native",5,"Native bee (no good look)","BEE_Native","BEE_Native_5","IRC01_2022_3"
"1709","IRC01","0",2022,3,"29-Apr",21,4,"13:55","","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC01_2022_3"
"1710","IRC01","0",2022,3,"29-Apr",21,4,"13:55","","MUSTARD",NA,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC01_2022_3"
"1711","IRC01","0",2022,3,"29-Apr",21,4,"13:55","","SALMEL",21,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC01_2022_3"
"1712","IRC23","10",2022,3,"2-May",18,2,"9:22","17:26","PHAPAR",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC23_2022_3"
"1713","IRC23","10",2022,3,"2-May",18,2,"9:22","","SALMEL",NA,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC23_2022_3"
"1714","IRC23","15",2022,3,"2-May",18,2,"9:43","","CALMAC",NA,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC23_2022_3"
"1715","IRC23","45",2022,3,"2-May",19,3,"10:34","","DEIFAS",NA,"DIP","",NA,"Diptera","DIP","DIP","IRC23_2022_3"
"1716","IRC23","45",2022,3,"2-May",19,3,"10:34","","CALMAC",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC23_2022_3"
"1717","IRC23","45",2022,3,"2-May",19,3,"10:34","","CALMAC",1,"BEE","Native",10,"Native bee diadasia","BEE_Native","BEE_Native_10","IRC23_2022_3"
"1718","IRC23","45",2022,3,"2-May",19,3,"10:34","","CALMAC",NA,"BEE","Native",10,"Native bee photo","BEE_Native","BEE_Native_10","IRC23_2022_3"
"1719","BD21","30",2022,3,"2-May",22,3,"13:45","17:40","SALMEL",3,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1720","BD21","30",2022,3,"2-May",22,3,"13:45","17:23","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1721","BD21","30",2022,3,"2-May",22,3,"13:45","","ERIFAS",10,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1722","BD21","30",2022,3,"2-May",22,3,"13:45","16:37","SALMEL",9,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1723","BD21","30",2022,3,"2-May",22,3,"13:45","13:12","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1724","BD21","30",2022,3,"2-May",22,3,"13:45","14:08","SALMEL",4,"BEE","Native",5,"Native bee tiny caught black","BEE_Native","BEE_Native_5","BD21_2022_3"
"1725","BD21","30",2022,3,"2-May",22,3,"13:45","13:51","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1726","BD21","30",2022,3,"2-May",22,3,"13:45","13:20","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1727","BD21","30",2022,3,"2-May",22,3,"13:45","13:13","SALMEL",4,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1728","BD21","30",2022,3,"2-May",22,3,"13:45","7:35","ERIFAS",4,"BEE","Native",5,"native bee (small)","BEE_Native","BEE_Native_5","BD21_2022_3"
"1729","BD21","30",2022,3,"2-May",22,3,"13:45","","SALMEL",2,"HUM","",NA,"Hummingbird","HUM","HUM","BD21_2022_3"
"1730","BD21","30",2022,3,"2-May",22,3,"13:45","","ERIFAS",5,"BEE","Native",10,"Native bee (black, small/medium length skinny)","BEE_Native","BEE_Native_10","BD21_2022_3"
"1731","BD21","30",2022,3,"2-May",22,3,"13:45","","SALMEL",4,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1732","BD21","30",2022,3,"2-May",22,3,"13:45","","SALMEL",6,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1733","BD21","25",2022,3,"2-May",22,3,"14:08","","PHACIC",3,"BEE","Native",5,"Native bee (tiny black caught)","BEE_Native","BEE_Native_5","BD21_2022_3"
"1734","BD21","25",2022,3,"2-May",22,3,"14:08","","PHACIC",4,"BEE","Native",5,"Native bee (tiny black caught)","BEE_Native","BEE_Native_5","BD21_2022_3"
"1735","BD21","25",2022,3,"2-May",22,3,"14:08","","PHACIC",1,"BEE","Native",5,"Native bee (tiny black caught)","BEE_Native","BEE_Native_5","BD21_2022_3"
"1736","BD21","25",2022,3,"2-May",22,3,"14:08","","ERIFAS",1,"BEE","Native",5,"Native bee tiny black","BEE_Native","BEE_Native_5","BD21_2022_3"
"1737","BD21","25",2022,3,"2-May",22,3,"14:08","","PHACIC",2,"BEE","Native",5,"Native bee tiny","BEE_Native","BEE_Native_5","BD21_2022_3"
"1738","BD21","25",2022,3,"2-May",22,3,"14:08","","PHACIC",2,"BEE","Native",5,"Native bee small red abdomen","BEE_Native","BEE_Native_5","BD21_2022_3"
"1739","BD21","25",2022,3,"2-May",22,3,"14:08","","ERIFAS",2,"BEE","Native",5,"native bee small long antennae","BEE_Native","BEE_Native_5","BD21_2022_3"
"1740","BD21","25",2022,3,"2-May",22,3,"14:08","","PHACIC",2,"BEE","Native",5,"native bee tiny long","BEE_Native","BEE_Native_5","BD21_2022_3"
"1741","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",4,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1742","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",6,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1743","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1744","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1745","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",1,"BEE","Bombus",NA,"Bombus californicus","BEE_Bombus","BEE_Bombus","BD21_2022_3"
"1746","BD21","10",2022,3,"2-May",22,4,"14:50","","KECANT",1,"BEE","Native",5,"Native bee","BEE_Native","BEE_Native_5","BD21_2022_3"
"1747","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1748","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",1,"BEE","Native",10,"Halictid bee","BEE_Native","BEE_Native_10","BD21_2022_3"
"1749","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",12,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1750","BD21","10",2022,3,"2-May",22,4,"14:50","","KECANT",1,"BEE","Native",5,"native bee small long","BEE_Native","BEE_Native_5","BD21_2022_3"
"1751","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",18,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1752","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",4,"BEE","Native",10,"Halictid native bee","BEE_Native","BEE_Native_10","BD21_2022_3"
"1753","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",10,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1754","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",19,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1755","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",11,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1756","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",7,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1757","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1758","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",24,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1759","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",3,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1760","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",6,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1761","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1762","BD21","10",2022,3,"2-May",22,4,"14:50","","SALMEL",10,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1763","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",12,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1764","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1765","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",10,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1766","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",12,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1767","BD21","0",2022,3,"2-May",20,4,"12:23","","MALFAS",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1768","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1769","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1770","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",7,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1771","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1772","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",9,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1773","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",12,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1774","BD21","0",2022,3,"2-May",20,4,"12:23","","MALFAS",1,"BEE","Native",10,"Native bee fast flying medium size grey yellow","BEE_Native","BEE_Native_10","BD21_2022_3"
"1775","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1776","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",3,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1777","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",18,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1778","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",11,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1779","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",25,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1780","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1781","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",15,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1782","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",7,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1783","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1784","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",8,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1785","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",11,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1786","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",12,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1787","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1788","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",8,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1789","BD21","0",2022,3,"2-May",20,4,"12:23","","MALFAS",6,"BEE","Native",5,"Native bee fuzz","BEE_Native","BEE_Native_5","BD21_2022_3"
"1790","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1791","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",9,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
"1792","BD21","0",2022,3,"2-May",20,4,"12:23","","SALMEL",11,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","BD21_2022_3"
