Transect,Quad,Year,Round,Date,Temp,Wspd,Start,Time,Veg,Num,Type_pollinator,Bee_type,Size,Long_pol_sp
SS04,15,2021,3,7-May,21,4,13:15,0:00,HIRINC,NA,BEE,Native,10,Native bee
SS04,15,2021,3,7-May,21,4,13:15,2:10,HIRINC,2,BEE,Apis,,Apis mellifera
SS04,15,2021,3,7-May,21,4,13:15,3:10,HIRINC,1,BEE,Apis,,Apis mellifera
SS04,15,2021,3,7-May,21,4,13:15,3:41,HIRINC,31,BEE,Apis,,Apis mellifera
SS04,15,2021,3,7-May,21,4,13:15,5:36,HIRINC,2,BEE,Apis,,Apis mellifera
SS04,15,2021,3,7-May,21,4,13:15,NA,CRYMUR,NA,BEE,Apis,,Apis mellifera
SS04,15,2021,3,7-May,21,4,13:15,NA,BRANIG,NA,BEE,Native,10,Native bee
SS04,15,2021,3,7-May,21,4,13:15,NA,CRYMUR,NA,SYP,,,Syphrid fly
SS04,15,2021,3,7-May,21,4,13:15,NA,CRYMUR,NA,BEE,Native,5,Native bee
SS04,15,2021,3,7-May,21,4,13:15,NA,CRYMUR,NA,DIP,,,Diptera
SS04,45,2021,3,7-May,21,4,13:40,6:26,SALMEL,NA,BEE,Apis,,Apis mellifera
SS04,special,2021,3,7-May,21,4,14:12,0:00,CRYMUR,21,BEE,Apis,,Apis mellifera
SS04,special,2021,3,7-May,21,4,14:12,0:00,CRYMUR,17,BEE,Apis,,Apis mellifera
SS04,special,2021,3,7-May,21,4,14:12,0:12,CRYMUR,10,BEE,Apis,,Apis mellifera
SS04,special,2021,3,7-May,21,4,14:12,1:08,CRYMUR,16,BEE,Apis,,Apis mellifera
SS04,special,2021,3,7-May,21,4,14:12,4:41,CRYMUR,4,BEE,Apis,,Apis mellifera
SS04,special,2021,3,7-May,21,4,14:12,8:11,BRANIG,NA,BEE,Apis,,Apis mellifera
SS04,special,2021,3,7-May,21,4,14:12,10:05,CRYMUR,11,BEE,Apis,,Apis mellifera
SS04,special,2021,3,7-May,21,4,14:12,10:51,CRYMUR,2,BEE,Native,5,Native bee
SS04,special,2021,3,7-May,21,4,14:12,12:02,CRYMUR,NA,SYP,,,Syphrid fly
SS04,special,2021,3,7-May,21,4,14:12,12:55,BRANIG,1,BEE,Apis,,Apis mellifera
SS04,special,2021,3,7-May,21,4,14:12,14:12,CRYMUR,2,BEE,Native,5,Native bee
SS04,special,2021,3,7-May,21,4,14:12,17:10,CRYMUR,27,BEE,Apis,,Apis mellifera
SS04,special,2021,3,7-May,21,4,14:12,17:20,CRYMUR,64,BEE,Apis,,Apis mellifera
SS04,special,2021,3,7-May,21,4,14:12,17:48,CRYMUR,5,DIP,,,Diptera
SS04,special,2021,3,7-May,21,4,14:12,18:13,CRYMUR,6,BEE,Apis,,Apis mellifera
SS04,special,2021,3,7-May,21,4,14:12,18:38,CRYMUR,12,BEE,Apis,,Apis mellifera
SS04,special,2021,3,7-May,21,4,14:12,18:38,CRYMUR,5,SYP,,,Syphrid fly
I40,45,2021,3,10-May,18,4,10:00,nothing,nothing,,NA,,,
I40,30,2021,3,10-May,18,5,10:35,10:02,ACMGLA,NA,BEE,Apis,,Apis mellifera
I40,20,2021,3,10-May,18,5,10:56,nothing,nothing,,NA,,,
I40,15,2021,3,10-May,18,5,11:20,7:23,ACMGLA,NA,BEE,Apis,,Apis mellifera
I40,10,2021,3,10-May,18,6,11:41,12:20,SALMEL,NA,BEE,Apis,,Apis mellifera
I40,10,2021,3,10-May,18,6,11:41,12:35,SALMEL,NA,BEE,Bombus,,Bombus
I40,5,2021,3,10-May,19,5,12:05,19:32,ERICON,5,BEE,Apis,,Apis mellifera
I40,6,2021,3,10-May,19,5,12:05,0:00,SALMEL,15,BEE,Apis,,Apis mellifera
I40,6,2021,3,10-May,19,5,12:05,0:00,SALMEL,5,BEE,Apis,,Apis mellifera
I40,6,2021,3,10-May,19,5,12:05,5:41,SALMEL,26,BEE,Apis,,Apis mellifera
I40,6,2021,3,10-May,19,5,12:05,12:14,SALMEL,2,BEE,Apis,,Apis mellifera
I40,6,2021,3,10-May,19,5,12:05,13:12,SALMEL,1,BEE,Apis,,Apis mellifera
I40,6,2021,3,10-May,19,5,12:05,14:45,SALMEL,14,BEE,Apis,,Apis mellifera
I40,6,2021,3,10-May,19,5,12:05,18:23,SALMEL,6,BEE,Apis,,Apis mellifera
I40,6,2021,3,10-May,19,5,12:05,19:30,BRANIG,NA,BEE,Apis,,Apis mellifera
I08,0,2021,3,10-May,19,5,13:35,3:01,ERICON,1,BEE,Apis,,Apis mellifera
I20,40,2021,3,11-May,17,3,9:50,0:00,ERIFAS,1,BEE,Apis,,Apis mellifera
I20,40,2021,3,11-May,17,3,9:50,NA,CALSPL,NA,BEE,Native,10,Native bee
I20,40,2021,3,11-May,17,2,10:10,NA,ERICON,NA,BEE,Apis,,Apis mellifera
I20,40,2021,3,11-May,17,2,10:10,NA,ERIFAS,NA,BEE,Native,5,Native bee
I20,40,2021,3,11-May,17,2,10:10,NA,ERIFAS,NA,FLY,,,Butterfly
I20,40,2021,3,11-May,17,2,10:10,NA,ERICON,NA,FLY,,,Butterfly
I50,0,2021,3,11-May,18,0,11:20,NA,BRANIG,NA,BEE,Apis,,Apis mellifera
I50,10,2021,3,11-May,19,0,12:00,7:52,ACMGLA,2,BEE,Native,10,Native bee
I50,10,2021,3,11-May,19,0,12:00,NA,ERICAL,NA,HUM,,,Hummingbird
I50,10,2021,3,11-May,19,0,12:00,16:08,ACMGLA,5,BEE,Native,10,Native bee
I50,15,2021,3,11-May,20,0,12:21,NA,ERICAL,NA,HUM,,,Hummingbird
I50,15,2021,3,11-May,20,0,12:21,9:06,ACMGLA,,BEE,Apis,,Apis mellifera
I50,15,2021,3,11-May,20,0,12:21,12:34,ACMGLA,1,BEE,Native,10,Native bee
I50,15,2021,3,11-May,20,0,12:21,NA,ERICAL,NA,LID,,,Bombyllid
I50,15,2021,3,11-May,20,0,12:21,NA,ERICAL,NA,BEE,Apis,,Apis mellifera
I50,15,2021,3,11-May,20,0,12:21,NA,ERICAL,NA,BEE,Native,10,Native bee
I50,15,2021,3,11-May,20,0,12:21,NA,ERICAL,NA,BEE,Native,5,Native bee
I50,35,2021,3,11-May,21,3,13:04,nothing,nothing,,NA,,,
I50,35,2021,3,11-May,21,3,13:04,NA,BRANIG,NA,LID,,,Bombyllid
I50,40,2021,3,11-May,21,3,13:25,NA,BRANIG,NA,BEE,Apis,,Apis mellifera
GYP09,34,2021,3,12-May,18,0,9:15,17:15,ERIFAS,2,SYP,,,Syphrid fly
GYP09,34,2021,3,12-May,20,2,9:58,2:38,ERIFAS,10,BEE,Apis,,Apis mellifera
GYP09,34,2021,3,12-May,20,2,9:58,19:04,ERIFAS,1,SYP,,,Syphrid fly
GYP09,0,2021,3,12-May,20,2,10:00,2:02,KECANT,1,BEE,Native,5,Native bee
GYP09,0,2021,3,12-May,20,2,10:00,NA,BRANIG,NA,BEE,Apis,,Apis mellifera
GYP09,0,2021,3,12-May,20,2,10:00,NA,BRANIG,NA,BEE,Native,10,Native bee
GYP09,0,2021,3,12-May,21,2,10:21,5:07,KECANT,2,BEE,Native,10,Native bee
GYP09,0,2021,3,12-May,21,2,10:21,NA,BRANIG,NA,BEE,Native,10,Native bee
I02,walk,2021,3,12-May,22,4,13:55,,TRILAN,NA,HUM,,,Hummingbird
I02,walk,2021,3,12-May,22,4,13:55,,DEIFAS,NA,LID,,,Bombyllid
I02,38,2021,3,12-May,22,4,11:45,1:02,CALSPL,1,BEE,Native,10,Native bee
I02,38,2021,3,12-May,22,4,11:45,1:40,SALMEL,26,BEE,Apis,,Apis mellifera
I02,38,2021,3,12-May,22,4,11:45,4:12,SALMEL,38,BEE,Apis,,Apis mellifera
I02,38,2021,3,12-May,22,4,11:45,4:58,SALMEL,20,BEE,Apis,,Apis mellifera
I02,38,2021,3,12-May,22,4,11:45,6:27,SALMEL,9,BEE,Apis,,Apis mellifera
I02,38,2021,3,12-May,22,4,11:45,7:05,SALMEL,1,BEE,Native,5,Native bee
I02,38,2021,3,12-May,22,4,11:45,7:24,SALMEL,3,BEE,Apis,,Apis mellifera
I02,38,2021,3,12-May,22,4,11:45,8:08,SALMEL,18,BEE,Apis,,Apis mellifera
I02,38,2021,3,12-May,22,4,11:45,9:01,SALMEL,9,BEE,Apis,,Apis mellifera
I02,38,2021,3,12-May,22,4,11:45,9:36,SALMEL,6,BEE,Apis,,Apis mellifera
I02,38,2021,3,12-May,22,4,11:45,9:52,SALMEL,24,BEE,Apis,,Apis mellifera
I02,38,2021,3,12-May,22,4,11:45,NA,ACMGLA,NA,BEE,Apis,,Apis mellifera
I02,38,2021,3,12-May,22,4,11:45,12:39,SALMEL,2,BEE,Native,5,Native bee
I02,38,2021,3,12-May,22,4,11:45,12:37,SALMEL,4,BEE,Apis,,Apis mellifera
I02,38,2021,3,12-May,22,4,11:45,14:09,SALMEL,5,BEE,Apis,,Apis mellifera
I02,38,2021,3,12-May,22,4,11:45,14:09,SALMEL,39,BEE,Apis,,Apis mellifera
I02,38,2021,3,12-May,22,4,11:45,17:01,SALMEL,11,BEE,Apis,,Apis mellifera
I02,38,2021,3,12-May,22,4,11:45,17:21,SALMEL,3,BEE,Native,10,Native bee
I02,38,2021,3,12-May,22,4,11:45,17:56,SALMEL,36,BEE,Apis,,Apis mellifera
I02,38,2021,3,12-May,22,4,11:45,18:23,SALMEL,24,BEE,Apis,,Apis mellifera
I02,35,2021,3,12-May,22,4,12:13,5:24,ACMGLA,2,BEE,Apis,,Apis mellifera
I02,35,2021,3,12-May,22,4,12:13,14:45,ACMGLA,1,BEE,Native,5,Native bee
I02,10,2021,3,12-May,22,4,12:44,nothing,nothing,,NA,,,
I02,0,2021,3,12-May,22,4,13:05,4:28,ACMGLA,NA,BEE,Apis,,Apis mellifera
I02,0,2021,3,12-May,22,4,13:05,12:58,DEIFAS,2,LID,,,Bombyllid
I02,0,2021,3,12-May,22,4,13:05,17:42,DEIFAS,1,BEE,Native,5,Native bee
I02,30,2021,3,12-May,22,3,13:52,NA,BRANIG,NA,BEE,Apis,,Apis mellifera
I02,40,2021,3,12-May,22,3,13:30,NA,ACMGLA,NA,BEE,Apis,,Apis mellifera
I02,40,2021,3,12-May,22,3,13:30,NA,CALSPL,NA,BEE,Native,10,Native bee
I02,40,2021,3,12-May,22,3,13:30,18:31,BRANIG,2,BEE,Apis,,Apis mellifera
IRC08,0,2021,3,13-May,17,1,9:20,nothing,nothing,,NA,,,
IRC08,10,2021,3,13-May,18,2,9:42,4:23,CALMAC,1,BEE,Apis,,Apis mellifera
IRC08,walk,2021,3,13-May,18,2,10:05,9:42,EROCIC,2,SYP,,,Syphrid fly
IRC08,walk,2021,3,13-May,18,2,10:05,18:41,EROCIC,NA,BEE,Apis,,Apis mellifera
IRC08,walk,2021,3,13-May,18,2,10:05,NA,BRANIG,NA,BEE,Apis,,Apis mellifera
IRC08,25,2021,3,13-May,18,2,10:22,4:12,BRANIG,5,BEE,Native,10,Native bee
IRC08,25,2021,3,13-May,18,2,10:22,4:30,BRANIG,NA,BEE,Native,10,Native bee
IRC08,25,2021,3,13-May,18,2,10:22,4:42,BRANIG,NA,BEE,Apis,,Apis mellifera
IRC08,25,2021,3,13-May,18,2,10:22,14:07,BRANIG,2,BEE,Apis,,Apis mellifera
IRC08,25,2021,3,13-May,18,2,10:22,16:03,BRANIG,1,BEE,Native,5,Native bee
IRC08,40,2021,3,13-May,18,2,10:58,18:23,BRANIG,2,BEE,Apis,,Apis mellifera
IRC08,40,2021,3,13-May,18,2,10:58,18:40,BRANIG,5,BEE,Apis,,Apis mellifera
IRC08,45,2021,3,13-May,18,2,11:28,0:00,CALMAC,NA,BEE,Apis,,Apis mellifera
IRC08,45,2021,3,13-May,18,2,11:28,16:42,BRANIG,NA,BEE,Apis,,Apis mellifera
SS04,15,2022,1,16-Mar,19,3,10:33,19:34,EROCIC,3,BEE,Apis,,Apis mellifera
SS04,15,2022,1,16-Mar,19,3,10:33,NA,EROCIC,1,LID,,,Bombyllid
SS04,15,2022,1,16-Mar,19,3,10:33,NA,EROCIC,1,SYP,,,Syphrid
SS04,15,2022,1,16-Mar,19,3,10:33,15:23,EROCIC,2,SYP,,,Syphrid
SS04,15,2022,1,16-Mar,19,3,10:33,7:54,DICCAP,1,LID,,,Bombyllid
SS04,15,2022,1,16-Mar,19,3,10:33,7:55,EROCIC,2,BEE,Apis,,Apis mellifera
SS04,15,2022,1,16-Mar,19,3,10:33,NA,LUPBIC,NA,SYP,,,Syphrid
SS04,15,2022,1,16-Mar,19,3,10:33,0:09,EROCIC,2,BEE,Apis,,Apis mellifera
SS04,15,2022,1,16-Mar,19,3,10:33,NA,EROCIC,NA,SYP,,,Syphrid
SS04,10,2022,1,16-Mar,19,3,10:57,19:55,AMSMEN,NA,SYP,,,Syphrid
SS04,10,2022,1,16-Mar,19,3,10:57,NA,EROCIC,NA,BEE,Apis,,Apis mellifera
SS04,10,2022,1,16-Mar,19,3,10:57,11:25,DICCAP,1,FLY,,,Erynnis
SS04,10,2022,1,16-Mar,19,3,10:57,10:53,EROCIC,8,BEE,Apis,,Apis mellifera
SS04,10,2022,1,16-Mar,19,3,10:57,NA,HIRINC,1,SYP,,,Syphrid
SS04,10,2022,1,16-Mar,19,3,10:57,NA,AMSMEN,3,BEE,Bombus,,Bombus vosnesenskii
SS04,0,2022,1,16-Mar,20,3,11:27,NA,EROBOT,NA,BEE,Apis,,Apis mellifera
SS04,0,2022,1,16-Mar,20,3,11:27,12:07,EROBOT,1,BEE,Apis,,Apis mellifera
SS04,0,2022,1,16-Mar,20,3,11:27,NA,DICCAP,NA,FLY,,,Erynnis
SS04,25,2022,1,16-Mar,21,3,11:48,18:12,EROCIC,1,SYP,,,Syphrid
SS04,25,2022,1,16-Mar,21,3,11:48,NA,EROCIC,2,BEE,Apis,,Apis mellifera
SS04,25,2022,1,16-Mar,21,3,11:48,10:03,EROCIC,2,SYP,,,Syphrid
SS04,25,2022,1,16-Mar,21,3,11:48,4:20,GILANG,2,FLY,,,Erynnis
SS04,35,2022,1,16-Mar,22,3,12:09,NA,CRY,NA,SYP,,,Syphrid
SS04,35,2022,1,16-Mar,22,3,12:09,NA,CRY,NA,LID,,,Bombyllid
SS04,35,2022,1,16-Mar,22,3,12:09,NA,CRY,NA,BEE,Native,10,Andrena
SS04,35,2022,1,16-Mar,22,3,12:09,NA,CRY,NA,BEE,Native,5,Perdita
SS03,0,2022,1,16-Mar,21,3,12:56,NA,DICCAP,NA,FLY,,,Colias
SS03,0,2022,1,16-Mar,21,3,12:56,NA,EROBOT,NA,LID,,,Bombyllid
SS03,0,2022,1,16-Mar,21,3,12:56,10:06,EROBOT,1,LID,,,Bombyllid
SS03,0,2022,1,16-Mar,21,3,12:56,NA,EROBOT,NA,FLY,,,Erynnis
SS03,15,2022,1,16-Mar,23,3,13:21,18:00,EROBOT,1,SYP,,,Syphrid
SS03,15,2022,1,16-Mar,23,3,13:21,NA,DICCAP,NA,FLY,,,Erynnis
SS03,15,2022,1,16-Mar,23,3,13:21,11:09,CRY,1,LID,,,Bombyllid
SS03,15,2022,1,16-Mar,23,3,13:21,11:09,DICCAP,1,LID,,,Bombyllid
SS03,15,2022,1,16-Mar,23,3,13:21,11:09,CRY,1,LID,,,Bombyllid
SS03,15,2022,1,16-Mar,23,3,13:21,NA,CRY,NA,DIP,,,Diptera
SS03,15,2022,1,16-Mar,23,3,13:21,8:32,CRY,2,DIP,,,Diptera
SS03,15,2022,1,16-Mar,23,3,13:21,NA,EROBOT,1,BEE,Bombus,,Bombus vosnesenskii
SS03,40,2022,1,16-Mar,23,5,14:00,19:52,DICCAP,2,FLY,,,Erynnis
SS03,40,2022,1,16-Mar,23,5,14:00,18:53,DICCAP,1,SYP,,,Syphrid
SS03,40,2022,1,16-Mar,23,5,14:00,NA,GILANG,NA,LID,,,Bombyllid
SS03,40,2022,1,16-Mar,23,5,14:00,NA,AMSMEN,NA,LID,,,Bombyllid
SS03,40,2022,1,16-Mar,23,5,14:00,NA,GILANG,NA,LID,,,Bombyllid
SS03,40,2022,1,16-Mar,23,5,14:00,NA,DICCAP,NA,BEE,Apis,,Apis mellifera
I15,20,2022,1,17-Mar,17,2,8:55,NA,NA,NA,FLY,,,Erynnis
I15,20,2022,1,17-Mar,17,2,8:55,NA,NA,NA,SYP,,,Syphrid
I15,20,2022,1,17-Mar,18,0,9:15,NA,NA,NA,BEE,Apis,,Apis mellifera
I15,20,2022,1,17-Mar,18,0,9:15,NA,NA,NA,HUM,,,Hummingbird
I14,0,2022,1,17-Mar,22,0,11:30,18:02,GILANG,1,LID,,,Bombyllid
I14,0,2022,1,17-Mar,22,0,11:30,NA,ESCCAL,NA,BEE,Apis,,Apis mellifera
I14,10,2022,1,17-Mar,26,0,11:54,11:55,GILANG,1,LID,,,Bombyllid
I14,25,2022,1,17-Mar,26,0,12:25,16:17,LUPBIC,2,BEE,Native,10,Native
I14,30,2022,1,17-Mar,28,2,12:46,19:56,GILANG,1,LID,,,Bombyllid
I14,30,2022,1,17-Mar,28,2,12:46,NA,NA,NA,BEE,Native,10,Halictid
I14,30,2022,1,17-Mar,28,2,12:46,10:10,BRANIG,NA,BEE,Apis,,Apis mellifera
I14,30,2022,1,17-Mar,28,2,12:46,5:23,BRANIG,NA,FLY,,,Butterfly
I14,30,2022,1,17-Mar,28,2,12:46,4:49,GILANG,1,LID,,,Bombyllid
I14,40,2022,1,17-Mar,28,3,13:08,,GILANG,6,LID,,,Bombyllid
I14,40,2022,1,17-Mar,28,3,13:08,,GILANG,3,LID,,,Bombyllid
I14,40,2022,1,17-Mar,28,3,13:08,,GILANG,3,LID,,,Bombyllid
I14,40,2022,1,17-Mar,28,3,13:08,,GILANG,4,LID,,,Bombyllid
BKR07,walk,2022,1,18-Mar,19,2,9:00,NA,SOLXAN,NA,BEE,Native,10,Anthropocine
BKR07,walk,2022,1,18-Mar,20,2,9:20,NA,NA,NA,FLY,,,Butterfly
BKR07,walk,2022,1,18-Mar,20,2,9:20,NA,NA,NA,SYP,,,Syphrid
IRC01,45,2022,1,18-Mar,21,3,11:25,19:56,CASEXE,NA,HUM,,,Hummingbird
IRC01,45,2022,1,18-Mar,21,3,11:25,,NA,NA,SYP,,,Syphrid
IRC01,45,2022,1,18-Mar,21,3,11:25,,EUCCHR,NA,BEE,Apis,,Apis mellifera
IRC01,35,2022,1,18-Mar,21,3,11:47,16:23,EROCIC,1,SYP,,,Syphrid
IRC01,35,2022,1,18-Mar,21,3,11:47,12:01,EUCCHR,1,LID,,,Bombyllid
IRC01,25,2022,1,18-Mar,21,3,12:20,9:45,EROCIC,2,SYP,,,Syphrid
IRC01,25,2022,1,18-Mar,21,3,12:20,6:20,EUCCHR,10,LID,,,Bombyllid
IRC01,20,2022,1,18-Mar,24,4,12:58,15:06,DICCAP,1,FLY,,,Erynnis
IRC01,5,2022,1,18-Mar,24,4,13:37,11:37,EUCCHR,1,BEE,Apis,,Apis mellifera
IRC01,5,2022,1,18-Mar,24,4,13:37,NA,CALCIL,NA,LID,,,Bombyllid
IRC01,5,2022,1,18-Mar,24,4,13:37,9:08,DICCAP,1,FLY,,,Erynnis
IRC01,5,2022,1,18-Mar,24,4,13:37,7:18,DICCAP,1,BEE,Bombus,,Bombus vosnesenskii
IRC01,0,2022,1,18-Mar,24,5,13:58,19:02,EUCCHR,1,LID,,,Bombyllid
IRC01,0,2022,1,18-Mar,24,5,13:58,10:01,DICCAP,1,FLY,,,Erynnis
IRC01,0,2022,1,18-Mar,24,5,13:58,7:47,DICCAP,1,FLY,,,Erynnis
IRC01,0,2022,1,18-Mar,24,5,13:58,3:22,EUCCHR,2,LID,,,Bombyllid
IRC01,0,2022,1,18-Mar,24,5,13:58,0:07,EUCCHR,1,DIP,,,Diptera
IRC01,0,2022,1,18-Mar,24,5,13:58,NA,DICCAP,NA,BEE,Native,10,Anthochan sara
I08,walk,2022,1,22-Mar,19,2,9:25,NA,SALMEL,NA,BEE,Apis,,Apis mellifera
I08,5,2022,1,22-Mar,21,2,10:13,17:52,SALMEL,1,BEE,Apis,,Apis mellifera
I40,30,2022,1,22-Mar,25,5,11:55,NA,NA,NA,NA,,,nothing
I40,15,2022,1,22-Mar,25,5,12:20,13:03,SALMEL,2,BEE,Apis,,Apis mellifera
I40,15,2022,1,22-Mar,25,5,12:20,8:16,SALMEL,1,BEE,Apis,,Apis mellifera
I40,15,2022,1,22-Mar,25,5,12:20,7:19,SALMEL,15,BEE,Apis,,Apis mellifera
I40,15,2022,1,22-Mar,25,5,12:20,NA,SALMEL,NA,BEE,Native,5,native
I40,15,2022,1,22-Mar,25,5,12:20,NA,NA,NA,BEE,Native,20,Xylocopa
I40,15,2022,1,22-Mar,25,5,12:20,NA,NA,NA,FLY,,,Erynnis
I40,walk,2022,1,22-Mar,25,6,12:42,NA,SALMEL,NA,FLY,,,Euphydryas
IRC23,40,2022,1,23-Mar,24,0,9:25,NA,DICCAP,NA,FLY,,,Erynnis
IRC23,40,2022,1,23-Mar,24,0,9:25,NA,CRY,NA,LID,,,Bombyllid
IRC23,35,2022,1,23-Mar,24,0,9:50,NA,DICCAP,NA,FLY,,,Erynnis
IRC23,20,2022,1,23-Mar,27,2,10:40,,ENCCAL,1,BEE,Apis,,Apis mellifera
IRC23,20,2022,1,23-Mar,27,2,10:40,,CALMAC,NA,FLY,,,Erynnis
IRC23,20,2022,1,23-Mar,27,2,10:40,,DICCAP,NA,FLY,,,Erynnis
IRC23,20,2022,1,23-Mar,27,2,10:40,,PHACIC,1,BEE,Native,5,native
IRC23,20,2022,1,23-Mar,27,2,10:40,,ENCCAL,1,SYP,,,Syphrid
IRC23,20,2022,1,23-Mar,27,2,10:40,,PHACIC,2,BEE,Native,5,native
IRC23,20,2022,1,23-Mar,27,2,10:40,,PHACIC,3,BEE,Native,5,native
IRC23,20,2022,1,23-Mar,27,2,10:40,,PHACIC,2,BEE,Native,5,native
IRC23,20,2022,1,23-Mar,27,2,10:40,,ENCCAL,1,BEE,Apis,,Apis mellifera
IRC23,20,2022,1,23-Mar,27,2,10:40,,CRYMUR,NA,DIP,,,Diptera
IRC23,15,2022,1,23-Mar,27,2,11:07,NA,PHAPAR,NA,LID,,,Bombyllid
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,45,2022,1,23-Mar,29,4,13:05,,SALMEL,,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,29,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,1,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,20,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,3,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,19,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,16,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,8,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,4,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,21,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,5,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,3,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,15,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,15,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,4,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,1,BEE,Apis,,Apis mellifera
BD21,35,2022,1,23-Mar,29,4,13:05,,SALMEL,12,BEE,Apis,,Apis mellifera
BD21,30,2022,1,23-Mar,29,4,14:05,20:00,EUCCHR,1,BEE,Native,5,native
BD21,30,2022,1,23-Mar,29,4,14:05,19:22,EUCCHR,1,LID,,,Bombyllid
BD21,30,2022,1,23-Mar,29,4,14:05,,EUCCHR,2,BEE,Native,5,native
BD21,30,2022,1,23-Mar,29,4,14:05,,EUCCHR,1,BEE,Native,5,native
BD21,30,2022,1,23-Mar,29,4,14:05,NA,SALMEL,NA,BEE,Native,5,native
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,1,FLY,,,Butterfly
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,7,BEE,Apis,,Apis mellifera
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,3,BEE,Apis,,Apis mellifera
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,2,BEE,Native,5,native
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,3,BEE,Apis,,Apis mellifera
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,1,BEE,Apis,,Apis mellifera
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,7,BEE,Apis,,Apis mellifera
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,1,BEE,Native,5,native
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,4,BEE,Apis,,Apis mellifera
BD21,20,2022,1,23-Mar,29,4,14:30,,EUCCHR,NA,LID,,,Bombyllid
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,5,BEE,Apis,,Apis mellifera
